"","COUNTRY","NAME_1","NAME_2","MAIZ_curr_usd_l_ph_h_hp","SORG_curr_usd_l_ph_h_hp","BEAN_curr_usd_l_ph_h_hp","CHIC_curr_usd_l_ph_h_hp","LENT_curr_usd_l_ph_h_hp","WHEA_curr_usd_l_ph_h_hp","BARL_curr_usd_l_ph_h_hp","ACOF_curr_usd_l_ph_h_hp","RCOF_curr_usd_l_ph_h_hp","PMIL_curr_usd_l_ph_h_hp","SMIL_curr_usd_l_ph_h_hp","POTA_curr_usd_l_ph_h_hp","SWPO_curr_usd_l_ph_h_hp","CASS_curr_usd_l_ph_h_hp","COWP_curr_usd_l_ph_h_hp","PIGE_curr_usd_l_ph_h_hp","SOYB_curr_usd_l_ph_h_hp","GROU_curr_usd_l_ph_h_hp","SUGC_curr_usd_l_ph_h_hp","COTT_curr_usd_l_ph_h_hp","COCO_curr_usd_l_ph_h_hp","TEAS_curr_usd_l_ph_h_hp","TOBA_curr_usd_l_ph_h_hp","MAIZ_curr_usd_l_ph_l_hp","SORG_curr_usd_l_ph_l_hp","BEAN_curr_usd_l_ph_l_hp","CHIC_curr_usd_l_ph_l_hp","LENT_curr_usd_l_ph_l_hp","WHEA_curr_usd_l_ph_l_hp","BARL_curr_usd_l_ph_l_hp","ACOF_curr_usd_l_ph_l_hp","RCOF_curr_usd_l_ph_l_hp","PMIL_curr_usd_l_ph_l_hp","SMIL_curr_usd_l_ph_l_hp","POTA_curr_usd_l_ph_l_hp","SWPO_curr_usd_l_ph_l_hp","CASS_curr_usd_l_ph_l_hp","COWP_curr_usd_l_ph_l_hp","PIGE_curr_usd_l_ph_l_hp","SOYB_curr_usd_l_ph_l_hp","GROU_curr_usd_l_ph_l_hp","SUGC_curr_usd_l_ph_l_hp","COTT_curr_usd_l_ph_l_hp","COCO_curr_usd_l_ph_l_hp","TEAS_curr_usd_l_ph_l_hp","TOBA_curr_usd_l_ph_l_hp","MAIZ_curr_usd_h_ph_h_hp","SORG_curr_usd_h_ph_h_hp","BEAN_curr_usd_h_ph_h_hp","CHIC_curr_usd_h_ph_h_hp","LENT_curr_usd_h_ph_h_hp","WHEA_curr_usd_h_ph_h_hp","BARL_curr_usd_h_ph_h_hp","ACOF_curr_usd_h_ph_h_hp","RCOF_curr_usd_h_ph_h_hp","PMIL_curr_usd_h_ph_h_hp","SMIL_curr_usd_h_ph_h_hp","POTA_curr_usd_h_ph_h_hp","SWPO_curr_usd_h_ph_h_hp","CASS_curr_usd_h_ph_h_hp","COWP_curr_usd_h_ph_h_hp","PIGE_curr_usd_h_ph_h_hp","SOYB_curr_usd_h_ph_h_hp","GROU_curr_usd_h_ph_h_hp","SUGC_curr_usd_h_ph_h_hp","COTT_curr_usd_h_ph_h_hp","COCO_curr_usd_h_ph_h_hp","TEAS_curr_usd_h_ph_h_hp","TOBA_curr_usd_h_ph_h_hp","MAIZ_curr_usd_h_ph_l_hp","SORG_curr_usd_h_ph_l_hp","BEAN_curr_usd_h_ph_l_hp","CHIC_curr_usd_h_ph_l_hp","LENT_curr_usd_h_ph_l_hp","WHEA_curr_usd_h_ph_l_hp","BARL_curr_usd_h_ph_l_hp","ACOF_curr_usd_h_ph_l_hp","RCOF_curr_usd_h_ph_l_hp","PMIL_curr_usd_h_ph_l_hp","SMIL_curr_usd_h_ph_l_hp","POTA_curr_usd_h_ph_l_hp","SWPO_curr_usd_h_ph_l_hp","CASS_curr_usd_h_ph_l_hp","COWP_curr_usd_h_ph_l_hp","PIGE_curr_usd_h_ph_l_hp","SOYB_curr_usd_h_ph_l_hp","GROU_curr_usd_h_ph_l_hp","SUGC_curr_usd_h_ph_l_hp","COTT_curr_usd_h_ph_l_hp","COCO_curr_usd_h_ph_l_hp","TEAS_curr_usd_h_ph_l_hp","TOBA_curr_usd_h_ph_l_hp","total","MAIZ_curr_usd","SORG_curr_usd","BEAN_curr_usd","CHIC_curr_usd","LENT_curr_usd","WHEA_curr_usd","BARL_curr_usd","ACOF_curr_usd","RCOF_curr_usd","PMIL_curr_usd","SMIL_curr_usd","POTA_curr_usd","SWPO_curr_usd","CASS_curr_usd","COWP_curr_usd","PIGE_curr_usd","SOYB_curr_usd","GROU_curr_usd","SUGC_curr_usd","COTT_curr_usd","COCO_curr_usd","TEAS_curr_usd","TOBA_curr_usd","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"167","Kenya","Meru","Tigania East",283917.03654189,23587.7963155623,516670.772274659,0,32621.0714562064,0,0,47148.5166719208,0,7817.06300183176,0,1833474.09220042,37104.9648047505,49212.7829172331,9834.22927880881,7941.73683558757,0,0,0,9896.66590944915,0,135400.196771406,46806.6483793555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902372.38401812,389168.657940753,4870046.97300346,0,88508.5722591082,8005.90046294741,1521.17559357882,493494.038856112,0,270725.15436123,0,2315995.58886126,1396249.83761719,981987.887682134,309544.711501341,280486.502070279,0,45726.4565335731,0,238099.943207476,0,76909.6641578183,459321.955666275,21169599,6186289.42056001,412756.454256315,5386717.74527812,0,121129.643715315,8005.90046294741,1521.17559357882,540642.555528032,0,278542.217363062,0,4149469.68106168,1433354.80242194,1031200.67059937,319378.94078015,288428.238905867,0,45726.4565335731,0,247996.609116925,0,212309.860929225,506128.60404563,3041433.57335908,0,0,18128165.4037927,3041433.6,14.4
"297","Kenya","West Pokot","Kapenguria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316141.266906554,22393.9502752569,112386.274643809,0,0,0,0,635.123582460302,0,555.732712140928,0,114278.541431648,0,0,0,0,0,0,0,0,0,0,336.953379127578,2024177.48653399,66537.5513647949,588712.510151229,0,0,43773.0180691431,0,7887.24408314978,0,8638.43202020014,0,531721.324146423,50873.9477604617,0,0,0,294.661242735509,884.828231900672,0,0,0,0,82796.4201587359,3973025.3,2340318.75344054,88931.5016400518,701098.784795038,0,0,43773.0180691431,0,8522.36766561009,0,9194.16473234107,0,645999.865578072,50873.9477604617,0,0,0,294.661242735509,884.828231900672,0,0,0,0,83133.3735378635,0,0,566727.842930998,3406297.42376276,566727.8,14.3
"32","Kenya","Elgeyo-Marakwet","Keiyo South",454265.826320312,597.604655680263,193629.337091541,0,0,614369.664067208,12408.2196526917,0,0,13321.9857710074,0,297996.813013289,1981.74034126261,0,0,0,29.8563671255968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310728.39446136,16619.45892896,1322620.48142673,0,0,2986848.56760681,47373.898094619,6307.54673153677,0,281151.582659804,0,1723144.18491282,75877.9251901775,0,0,0,505.217297403732,16636.5835554459,12737.316283167,0,0,0,0,12389152.2,4764994.22078167,17217.0635846402,1516249.81851827,0,0,3601218.23167401,59782.1177473107,6307.54673153677,0,294473.568430811,0,2021140.99792611,77859.6655314401,0,0,0,535.073664529329,16636.5835554459,12737.316283167,0,0,0,0,1588601.04728012,0,0,10800551.1571488,1588601,12.8
"3","Kenya","Baringo","Baringo North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198097.919233437,7693.1027198774,136880.556571631,0,0,0,0,5634.51404687592,0,0,0,60546.2955962297,0,0,0,0,132.619957198323,1297.29640216669,0,0,0,0,0,1835513.57713568,56453.2470160689,789677.042931621,0,0,0,0,56055.9783273964,0,834.816562871048,0,144709.305329629,42.9219728119676,0,0,0,2742.69908587504,31120.3625895468,0,0,0,0,0,3327432.3,2033611.49636911,64146.3497359463,926557.599503252,0,0,0,0,61690.4923742724,0,834.816562871048,0,205255.600925859,42.9219728119676,0,0,0,2875.31904307336,32417.6589917135,0,0,0,0,0,0,0,410282.304527415,2917149.9509515,410282.3,12.3
"212","Kenya","Nakuru","Molo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856080.629948753,85040.0583030144,0,0,4801.16716553497,0,1345384.45796705,15035.3000133543,0,0,0,0,902.908291495963,0,0,0,0,0,905646.328866501,3214.32588412407,601285.698765618,0,0,2377272.6680757,710719.965686437,5656.69369372465,0,27975.0761102138,0,14090884.5353347,89798.3022785641,0,0,0,0,6700.65279322098,0,0,0,6820.06956778316,320.795322442004,21133539.6,905646.328866501,3214.32588412407,601285.698765618,0,0,3233353.29802445,795760.023989451,5656.69369372465,0,32776.2432757488,0,15436268.9933017,104833.602291918,0,0,0,0,7603.56108471694,0,0,0,6820.06956778316,320.795322442004,0,0,2307244.5216892,18826295.112379,2307244.5,10.9
"132","Kenya","Lamu","Lamu East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269874.97828828,9131.34717072455,0,0,0,0,0,0,0,1188.83679500462,0,0,14901.3737907358,85749.601114953,6092.45732488868,444.923555435568,0,0,0,0,0,0,0,1736266.37934545,58226.7617488811,0,0,0,0,0,0,0,8781.48866223629,0,0,124906.010636052,1212539.54962226,53506.8284961386,3883.21860078873,0,0,0,0,0,0,0,3585493.8,2006141.35763373,67358.1089196056,0,0,0,0,0,0,0,9970.32545724091,0,0,139807.384426787,1298289.15073721,59599.2858210273,4328.1421562243,0,0,0,0,0,0,0,0,0,387383.518040022,3198110.2371118,387383.5,10.8
"142","Kenya","Machakos","Yatta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944788.25113954,55068.1881836073,894990.842645998,0,0,0,0,30540.3416897908,0,22944.9950722065,0,4220.27974432264,606794.429182697,285922.775903868,125488.052562439,327297.653066102,0,0,0,711.464268232538,0,0,0,15791406.7055901,441966.516454748,8632734.14424157,0,0,0,0,635924.680906197,0,139546.6699727,0,262921.086847256,4899860.44936689,2905538.09349155,1188360.23495758,3581277.02546229,124.068655427244,0,0,79369.1024838686,0,1006.59214967602,3062.014099271,42861864.7,17736194.9567296,497034.704638355,9527724.98688757,0,0,0,0,666465.022595988,0,162491.665044907,0,267141.366591579,5506654.87854959,3191460.86939542,1313848.28752002,3908574.6785284,124.068655427244,0,0,80080.5667521011,0,1006.59214967602,3062.014099271,0,0,4298767.27345881,38563097.3846791,4298767.3,10
"160","Kenya","Meru","Buuri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750386.59307753,210220.261700045,0,0,0,0,7830477.05479295,0,0,0,0,0,0,0,0,0,0,0,7253293.76171778,236716.505184428,6700848.24783928,0,31740.3948016746,9937118.57069854,750989.338948732,895455.016990548,0,33057.9101026733,0,81095121.0676735,273507.16965157,178500.547982779,41629.0844024167,34236.3549414445,24.8808601118461,39504.0416376209,0,58457.0024794729,0,1017434.84939915,795354.602230583,121164073.3,7253293.76171778,236716.505184428,6700848.24783928,0,31740.3948016746,13687505.1637761,961209.600648778,895455.016990548,0,33057.9101026733,0,88925598.1224664,273507.16965157,178500.547982779,41629.0844024167,34236.3549414445,24.8808601118461,39504.0416376209,0,58457.0024794729,0,1017434.84939915,795354.602230583,0,0,11791083.9095705,109372989.347542,11791083.9,9.7
"11","Kenya","Bomet","Konoin",397832.666220374,6270.37331249548,168502.532898516,0,0,0,0,4323.1080666876,0,7055.50884297793,0,465906.761102096,72180.4803922179,0,0,0,0,0,0,0,0,359085.144349298,0,973876.363612775,14266.5213232581,316674.810891523,0,0,129717.982960328,19923.2377425091,3405.1995658972,0,12550.0577922401,0,988937.891540182,147608.695464808,0,0,0,0,0,0,0,0,595481.782950496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635003.51723091,42883.7750890074,1288329.91924812,0,0,261835.639750847,62413.1793556176,28152.7878181309,0,46652.2472800823,0,4557302.32905894,362923.945232927,0,0,0,347.571545071328,718.5936939999,0,0,0,2117606.27492806,18715.7291901886,16106484.6,4006712.54706406,63420.669724761,1773507.26303816,0,0,391553.622711176,82336.4170981267,35881.0954507157,0,66257.8139153004,0,6012146.98170122,582713.121089953,0,0,0,347.571545071328,718.5936939999,0,0,0,3072173.20222785,18715.7291901886,1481156.57518466,3202442.54384402,0,11422885.5094219,1481156.6,9.2
"145","Kenya","Makueni","Kibwezi West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596453.542376239,25034.4654472326,378427.78539018,0,0,0,0,1772.90427143937,0,10350.3800504093,0,0,39109.5973422105,24781.8918881036,176909.012727194,170781.809578981,0,0,0,37839.640303247,0,0,0,8054905.21609506,345385.17841427,3446899.37375882,0,0,1468.27133918191,0,4930.25919294021,0,203679.81935824,0,33762.0596076442,686303.099511632,274695.987630065,1198324.26328322,1252664.05954907,0,500.411857471695,0,367883.451669716,0,0,2225.10419514654,17335087.6,8651358.7584713,370419.643861503,3825327.159149,0,0,1468.27133918191,0,6703.16346437958,0,214030.199408649,0,33762.0596076442,725412.696853843,299477.879518169,1375233.27601042,1423445.86912805,0,500.411857471695,0,405723.091972963,0,0,2225.10419514654,0,0,1461461.02937524,15873626.5554625,1461461,8.4
"257","Kenya","Taita Taveta","Voi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147685.951754683,33779.1728824018,27703.8498662382,0,5133.71386884797,0,0,0,0,268.089133750589,0,0,17707.0301697777,32184.0639327278,8914.19203239294,1546.19590694487,0,0,0,0,0,0,0,2086382.63566531,246048.603728508,221336.375815099,0,11062.3319549268,0,0,512.981585637212,0,5894.51682770939,0,0,149406.254005361,258013.26281021,90477.6667207901,35036.3625900369,0,0,0,6054.98355907214,0,0,0,3385148.2,2234068.58741999,279827.77661091,249040.225681337,0,16196.0458237747,0,0,512.981585637212,0,6162.60596145998,0,0,167113.284175139,290197.326742938,99391.858753183,36582.5584969818,0,0,0,6054.98355907214,0,0,0,0,0,274922.259547765,3110225.97526266,274922.3,8.1
"126","Kenya","Kwale","Lungalunga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101660.035889968,34132.6542788481,2554.88713937723,0,0,0,0,0,0,162.820076601504,0,0,41021.3932946294,230443.600356209,7275.63626080789,44.7949322103699,0,0,0,0,0,0,0,1478063.84124037,406732.519802471,122159.292853971,0,0,0,0,3131.46379058527,0,2026.73099917596,0,0,443695.670559242,2429789.51949869,74308.2451729646,639.690383518872,0,792.191218525816,0,97.0988404926914,0,1015.04524520736,0,5379747.1,1579723.87713033,440865.174081319,124714.179993348,0,0,0,0,3131.46379058527,0,2189.55107577746,0,0,484717.063853871,2660233.1198549,81583.8814337725,684.485315729242,0,792.191218525816,0,97.0988404926914,0,1015.04524520736,0,0,0,417295.822228651,4962451.30960521,417295.8,7.8
"137","Kenya","Machakos","Masinga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728792.922773233,32399.4507483227,363008.767322347,0,0,0,0,73713.3549272369,0,9596.07093452375,0,277055.946023532,1377084.92047813,112604.784739674,67737.9839479764,85838.4158090384,0,0,0,11580.9481812555,0,13358.6877538851,35428.6125179873,18951312.9887266,487791.179801299,6809917.64950329,0,18.5525965340607,0,0,1145603.88008858,0,155282.070281511,0,211531.462560222,5275517.72033357,2857880.13098609,998297.752889356,2596253.79060156,131.211540016124,0,0,93521.0311818408,0,3172.73910810374,110340.993472248,42884774,19680105.9114998,520190.630549622,7172926.41682563,0,18.5525965340607,0,0,1219317.23501582,0,164878.141216035,0,488587.408583754,6652602.6408117,2970484.91572576,1066035.73683733,2682092.2064106,131.211540016124,0,0,105101.979363096,0,16531.4268619888,145769.605990235,0,0,3188200.86615715,39696573.1536708,3188200.9,7.4
"299","Kenya","West Pokot","Sigor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68334.4251648509,3671.54058116169,25821.694964012,0,0,0,0,128.909336295906,0,3592.97542736293,0,133691.521705507,1901.73609746919,0,0,0,52.2952797873755,58.3194849307658,0,0,0,0,175.859523990135,2017631.07010576,99550.7892291254,346779.281877945,0,0,0,0,791.041744273038,0,142743.057063975,0,91729.1609692576,117770.38586384,0,0,0,706.056736923957,3780.31545854989,0,0,0,0,174073.349890164,3232983.8,2085965.49527061,103222.329810287,372600.976841957,0,0,0,0,919.951080568944,0,146336.032491338,0,225420.682674764,119672.12196131,0,0,0,758.352016711333,3838.63494348065,0,0,0,0,174249.209414154,0,0,237429.277565367,2995554.50893981,237429.3,7.3
"36","Kenya","Embu","Mbeere North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271363.38039864,31539.3920042356,163290.520354337,0,0,0,0,0,0,14720.3259212168,0,23717.5954743196,16191.0977138902,20278.2447414424,68169.1373303762,20905.7161628034,0,0,0,2785.81002053343,0,0,50500.7807679035,3788340.05849326,417956.254202837,1950609.04740086,0,0,0,0,86140.9646815967,0,222592.721066983,0,65618.8014865112,237606.615051777,275142.000843002,661809.119377544,232581.344404398,0,0,0,53356.7813753273,0,13065.0887987214,901358.37020383,9589639.2,4059703.4388919,449495.646207073,2113899.5677552,0,0,0,0,86140.9646815967,0,237313.0469882,0,89336.3969608308,253797.712765667,295420.245584444,729978.25670792,253487.060567201,0,0,0,56142.5913958607,0,13065.0887987214,951859.150971734,0,0,683462.000889698,8906177.16738665,683462,7.1
"255","Kenya","Taita Taveta","Mwatate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178415.366502202,43376.1744923925,43463.8204773245,0,7700.57062951092,0,0,0,0,280.540822934961,0,0,20967.6880340706,42034.1860076116,12538.1406339542,2337.99315291252,0,0,0,0,0,0,0,3257008.48539695,495191.490352846,251514.724338979,0,5346.58825610955,0,0,0,0,4556.259648868,0,0,308452.462601145,643828.114534393,109578.449509892,14395.1001332016,0,0,0,0,0,0,0,5440986.2,3435423.85189915,538567.664845238,294978.544816304,0,13047.1588856205,0,0,0,0,4836.80047180297,0,0,329420.150635216,685862.300542005,122116.590143846,16733.0932861142,0,0,0,0,0,0,0,0,0,351114.480752913,5089871.67477238,351114.5,6.5
"156","Kenya","Marsabit","Laisamis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27327.0465200948,407.697993893979,20241.5463808228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497284.5995464,33492.8165835011,1403179.77215762,0,0,2136.96160317947,4381.88332425558,0,0,688.815167241588,0,5149.79636690411,1310.05439463027,0,0,0,0,7989.21706283163,0,0,0,0,0,3003590.2,1524611.64606649,33900.514577395,1423421.31853844,0,0,2136.96160317947,4381.88332425558,0,0,688.815167241588,0,5149.79636690411,1310.05439463027,0,0,0,0,7989.21706283163,0,0,0,0,0,0,0,47976.2908948115,2955613.91620656,47976.3,1.6
"1","Kenya","Baringo","805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480350.36474733,19501.9361496835,389535.391105333,0,0,20240.1560238457,6990.76894077515,8550.78028534044,0,6774.66283156121,0,999427.00841197,12152.0805139909,0,0,0,4227.52224309325,179.64842132711,0,0,0,0,2921.47031073649,2950851.8,1480350.36474733,19501.9361496835,389535.391105333,0,0,20240.1560238457,6990.76894077515,8550.78028534044,0,6774.66283156121,0,999427.00841197,12152.0805139909,0,0,0,4227.52224309325,179.64842132711,0,0,0,0,2921.47031073649,0,0,0,2950851.78998499,0,0
"2","Kenya","Baringo","Baringo Central",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637307.71016008,38321.3952270575,724833.15876476,0,0,19471.3757637876,0,46538.1684920496,0,54250.426938345,0,247077.484902231,17847.558372021,0,0,0,1104.59314221236,20529.1369452764,0,0,0,0,0,2807281,1637307.71016008,38321.3952270575,724833.15876476,0,0,19471.3757637876,0,46538.1684920496,0,54250.426938345,0,247077.484902231,17847.558372021,0,0,0,1104.59314221236,20529.1369452764,0,0,0,0,0,0,0,0,2807281.00870782,0,0
"4","Kenya","Baringo","Baringo South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342944.09011743,47268.350691196,556067.530438524,0,0,113089.570150525,744.440096247826,39604.5216487762,0,1122.71523864385,0,480026.228202441,814.282500180999,0,0,0,877.954507999052,35900.2606315357,0,0,0,2947.56275975262,331.721272111208,2621739.2,1342944.09011743,47268.350691196,556067.530438524,0,0,113089.570150525,744.440096247826,39604.5216487762,0,1122.71523864385,0,480026.228202441,814.282500180999,0,0,0,877.954507999052,35900.2606315357,0,0,0,2947.56275975262,331.721272111208,0,0,0,2621739.22825537,0,0
"6","Kenya","Baringo","Mogotio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680925.65070348,17336.1458879586,518460.000779449,0,0,68517.8796204869,21296.6039844781,20770.4385285514,0,9935.30846321165,0,1354357.7475335,15344.7623783438,0,0,0,6983.68148019066,796.951589966563,0,0,0,20848.2742244091,7280.97449436689,3742854.4,1680925.65070348,17336.1458879586,518460.000779449,0,0,68517.8796204869,21296.6039844781,20770.4385285514,0,9935.30846321165,0,1354357.7475335,15344.7623783438,0,0,0,6983.68148019066,796.951589966563,0,0,0,20848.2742244091,7280.97449436689,0,0,0,3742854.41966839,0,0
"7","Kenya","Baringo","Tiaty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360837.021100509,13654.6660469478,224234.382505424,0,0,0,0,10681.7330851404,0,0,0,50206.2576320092,0,0,0,0,0,12.9616469444899,0,0,0,0,0,659627,360837.021100509,13654.6660469478,224234.382505424,0,0,0,0,10681.7330851404,0,0,0,50206.2576320092,0,0,0,0,0,12.9616469444899,0,0,0,0,0,0,0,0,659627.022016975,0,0
"17","Kenya","Bungoma","Likuyani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421716.33815778,245190.973890607,1153297.68153031,0,245.074973066273,475763.672040115,28776.8310952662,1086.56127659517,0,3373.51885878874,0,2624000.03371646,5011.74597631784,0,0,0,58.0728470995425,0,14205.1393104408,0,0,0,171296.664772575,7144022.3,2421716.33815778,245190.973890607,1153297.68153031,0,245.074973066273,475763.672040115,28776.8310952662,1086.56127659517,0,3373.51885878874,0,2624000.03371646,5011.74597631784,0,0,0,58.0728470995425,0,14205.1393104408,0,0,0,171296.664772575,0,0,0,7144022.30844542,0,0
"24","Kenya","Busia","Budalangi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325542.691126067,29579.9979271262,147898.386315462,0,0,0,0,0,0,7965.87793262443,0,0,185280.734698176,78327.4878983493,5501.05413382458,0,0,5355.90405959382,372312.084499466,0,0,0,2949.29635268628,1160713.5,325542.691126067,29579.9979271262,147898.386315462,0,0,0,0,0,0,7965.87793262443,0,0,185280.734698176,78327.4878983493,5501.05413382458,0,0,5355.90405959382,372312.084499466,0,0,0,2949.29635268628,0,0,0,1160713.51494338,0,0
"37","Kenya","Embu","Mbeere South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10114280.5698347,782312.467229886,5408878.13003429,0,0,0,0,604343.363450593,0,360348.739203507,0,375511.260293431,2806174.52743399,885169.415137881,1380465.27253474,751822.114464381,1262.21604156243,0,0,275901.260965318,0,76134.9203151597,1686675.59723078,25509279.9,10114280.5698347,782312.467229886,5408878.13003429,0,0,0,0,604343.363450593,0,360348.739203507,0,375511.260293431,2806174.52743399,885169.415137881,1380465.27253474,751822.114464381,1262.21604156243,0,0,275901.260965318,0,76134.9203151597,1686675.59723078,0,0,0,25509279.8541702,0,0
"39","Kenya","Garissa","Balambala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47635.1771413873,32440.5447179572,2656.34354356662,0,0,0,0,0,0,9.98189253178261,0,0,37798.2524576971,0,9998.11343041777,1298.10310041922,0,0,0,0,0,0,0,131836.5,47635.1771413873,32440.5447179572,2656.34354356662,0,0,0,0,0,0,9.98189253178261,0,0,37798.2524576971,0,9998.11343041777,1298.10310041922,0,0,0,0,0,0,0,0,0,0,131836.516283977,0,0
